,Restaurant,Cusines_all,price_for_one,location
23831,Sachi Bakery Sweets And Chats, Street Food,50.0,Uttarahalli
23832,Sachi Bakery Sweets And Chats,Desserts,50.0,Uttarahalli
23833,Sachin Biryani's, Biryani,150.0,Basaveshwara Nagar
23834,Sachin Biryani's, Fast Food,150.0,Basaveshwara Nagar
23835,Sachin Biryani's, Mughlai,150.0,Basaveshwara Nagar
23836,Sachin Biryani's,South Indian,150.0,Basaveshwara Nagar
23837,Saffron Vegetarian Cuisine, Chinese,350.0,Banaswadi
23838,Saffron Vegetarian Cuisine, Mexican,350.0,Banaswadi
23839,Saffron Vegetarian Cuisine,North Indian,350.0,Banaswadi
23840,Sagar, Beverages,400.0,Seshadripuram
23841,Sagar, Chinese,400.0,Seshadripuram
23842,Sagar, Desserts,400.0,Seshadripuram
23843,Sagar, Fast Food,400.0,Seshadripuram
23844,Sagar, Shake,400.0,Seshadripuram
23845,Sagar, South Indian,400.0,Seshadripuram
23846,Sagar, Street Food,400.0,Seshadripuram
23847,Sagar,North Indian,400.0,Seshadripuram
23848,Sagar Delicacy, Beverages,250.0,Ulsoor
23849,Sagar Delicacy, Chinese,250.0,Ulsoor
23850,Sagar Delicacy, South Indian,250.0,Ulsoor
23851,Sagar Delicacy,North Indian,250.0,Ulsoor
23852,Sagar Fast Food, Beverages,150.0,Koramangala 8th Block
23853,Sagar Fast Food, Chinese,150.0,Koramangala 8th Block
23854,Sagar Fast Food, North Indian,150.0,Koramangala 8th Block
23855,Sagar Fast Food, Shake,150.0,Koramangala 8th Block
23856,Sagar Fast Food, Street Food,150.0,Koramangala 8th Block
23857,Sagar Fast Food,South Indian,150.0,Koramangala 8th Block
23858,Sagar Hotel, Beverages,200.0,Rajajinagar
23859,Sagar Hotel, Chinese,200.0,Rajajinagar
23860,Sagar Hotel, Fast Food,200.0,Rajajinagar
23861,Sagar Hotel, Juices,200.0,Rajajinagar
23862,Sagar Hotel, South Indian,200.0,Rajajinagar
23863,Sagar Hotel, Street Food,200.0,Rajajinagar
23864,Sagar Hotel,North Indian,200.0,Rajajinagar
23865,Saha Cabin Bengali Hotel,Bengali,150.0,Whitefield
23866,Saha Chowmein, Chinese,350.0,Sahakara Nagar
23867,Saha Chowmein, Desserts,350.0,Sahakara Nagar
23868,Saha Chowmein, Fast Food,350.0,Sahakara Nagar
23869,Saha Chowmein, Sandwich,350.0,Sahakara Nagar
23870,Saha Chowmein, Seafood,350.0,Sahakara Nagar
23871,Saha Chowmein, Sichuan,350.0,Sahakara Nagar
23872,Saha Chowmein,North Indian,350.0,Sahakara Nagar
23873,Sahana's Nati Style, Mughlai,200.0,Wilson Garden
23874,Sahana's Nati Style,South Indian,200.0,Wilson Garden
23875,Sahukar Biryani - Biryani Royal,Biryani,250.0,Koramangala 1st Block
23876,Sahyadri Food Point, Chinese,175.0,JP Nagar
23877,Sahyadri Food Point, North Indian,175.0,JP Nagar
23878,Sahyadri Food Point,South Indian,175.0,JP Nagar
23879,Sai Aruna, Beverages,250.0,Brookefield
23880,Sai Aruna, Biryani,250.0,Brookefield
23881,Sai Aruna, Chinese,250.0,Brookefield
23882,Sai Aruna, North Indian,250.0,Brookefield
23883,Sai Aruna, Sichuan,250.0,Brookefield
23884,Sai Aruna,Hyderabadi,250.0,Brookefield
23885,Sai Cafe Veg, Beverages,150.0,Malleshwaram
23886,Sai Cafe Veg, Chinese,150.0,Malleshwaram
23887,Sai Cafe Veg, Sichuan,150.0,Malleshwaram
23888,Sai Cafe Veg, South Indian,150.0,Malleshwaram
23889,Sai Cafe Veg,Street Food,150.0,Malleshwaram
23890,Sai Foods, Beverages,200.0,Brookefield
23891,Sai Foods, Chinese,200.0,Brookefield
23892,Sai Foods, Desserts,200.0,Brookefield
23893,Sai Foods, Street Food,200.0,Brookefield
23894,Sai Foods,North Indian,200.0,Brookefield
23895,Sai Jagannath Food And Chats Point, Chinese,175.0,Bommanahalli
23896,Sai Jagannath Food And Chats Point, South Indian,175.0,Bommanahalli
23897,Sai Jagannath Food And Chats Point, Street Food,175.0,Bommanahalli
23898,Sai Jagannath Food And Chats Point,North Indian,175.0,Bommanahalli
23899,Sai Prasadam, Chinese,200.0,Vijay Nagar
23900,Sai Prasadam, South Indian,200.0,Vijay Nagar
23901,Sai Prasadam, Street Food,200.0,Vijay Nagar
23902,Sai Prasadam,North Indian,200.0,Vijay Nagar
23903,Sai Ram Juice And Chats, Fast Food,150.0,Malleshwaram
23904,Sai Ram Juice And Chats, Juices,150.0,Malleshwaram
23905,Sai Ram Juice And Chats,Street Food,150.0,Malleshwaram
23906,Sai Saagar,South Indian,100.0,Electronic City
23907,Saiko Sushi House, Japanese,358.3333333333333,Kaggadasapura
23908,Saiko Sushi House, Japanese,358.3333333333333,Sahakara Nagar
23909,Saiko Sushi House, Japanese,358.3333333333333,Thippasandra
23910,Saiko Sushi House, Sushi,358.3333333333333,Kaggadasapura
23911,Saiko Sushi House, Sushi,358.3333333333333,Sahakara Nagar
23912,Saiko Sushi House, Sushi,358.3333333333333,Thippasandra
23913,Saiko Sushi House,Japanese,358.3333333333333,Kaggadasapura
23914,Saiko Sushi House,Japanese,358.3333333333333,Sahakara Nagar
23915,Saiko Sushi House,Japanese,358.3333333333333,Thippasandra
23916,Saiko Sushi House,Sushi,358.3333333333333,Kaggadasapura
23917,Saiko Sushi House,Sushi,358.3333333333333,Sahakara Nagar
23918,Saiko Sushi House,Sushi,358.3333333333333,Thippasandra
23919,Sajan's Kitchen,South Indian,250.0,Whitefield
23920,Sakath Momos, Street Food,100.0,City Market
23921,Sakath Momos,Momos,100.0,City Market
23922,Salaam Sigri Rolls & Kebabs, Biryani,250.0,New BEL Road
23923,Salaam Sigri Rolls & Kebabs, Kebab,250.0,New BEL Road
23924,Salaam Sigri Rolls & Kebabs, Mughlai,250.0,New BEL Road
23925,Salaam Sigri Rolls & Kebabs, North Indian,250.0,New BEL Road
23926,Salaam Sigri Rolls & Kebabs, Seafood,250.0,New BEL Road
23927,Salaam Sigri Rolls & Kebabs, Street Food,250.0,New BEL Road
23928,Salaam Sigri Rolls & Kebabs,Rolls,250.0,New BEL Road
23929,Salad Grill Therapy, Healthy Food,250.0,Kammanahalli
23930,Salad Grill Therapy, Sandwich,250.0,Kammanahalli
23931,Salad Grill Therapy,Salad,250.0,Kammanahalli
23932,Salem Kitchen, Biryani,250.0,Brookefield
23933,Salem Kitchen, Chinese,250.0,Brookefield
23934,Salem Kitchen, Mughlai,250.0,Brookefield
23935,Salem Kitchen, Sichuan,250.0,Brookefield
23936,Salem Kitchen, South Indian,250.0,Brookefield
23937,Salem Kitchen,Chettinad,250.0,Brookefield
23938,Salena And New Salena Food Center, Biryani,175.0,BTM
23939,Salena And New Salena Food Center, Chinese,175.0,BTM
23940,Salena And New Salena Food Center, Sichuan,175.0,BTM
23941,Salena And New Salena Food Center,North Indian,175.0,BTM
23942,Salt - Indian Restaurant Bar & Grill, BBQ,750.0,UB City
23943,Salt - Indian Restaurant Bar & Grill, BBQ,750.0,Nexus
23944,Salt - Indian Restaurant Bar & Grill, BBQ,750.0,Forum Shantiniketan Mall
23945,Salt - Indian Restaurant Bar & Grill, BBQ,750.0,VR Bengaluru
23946,Salt - Indian Restaurant Bar & Grill, Beverages,750.0,UB City
23947,Salt - Indian Restaurant Bar & Grill, Beverages,750.0,Nexus
23948,Salt - Indian Restaurant Bar & Grill, Beverages,750.0,Forum Shantiniketan Mall
23949,Salt - Indian Restaurant Bar & Grill, Beverages,750.0,VR Bengaluru
23950,Salt - Indian Restaurant Bar & Grill, Biryani,750.0,UB City
23951,Salt - Indian Restaurant Bar & Grill, Biryani,750.0,Nexus
23952,Salt - Indian Restaurant Bar & Grill, Biryani,750.0,Forum Shantiniketan Mall
23953,Salt - Indian Restaurant Bar & Grill, Biryani,750.0,VR Bengaluru
23954,Salt - Indian Restaurant Bar & Grill, Desserts,750.0,UB City
23955,Salt - Indian Restaurant Bar & Grill, Desserts,750.0,Nexus
23956,Salt - Indian Restaurant Bar & Grill, Desserts,750.0,Forum Shantiniketan Mall
23957,Salt - Indian Restaurant Bar & Grill, Desserts,750.0,VR Bengaluru
23958,Salt - Indian Restaurant Bar & Grill, Fast Food,750.0,UB City
23959,Salt - Indian Restaurant Bar & Grill, Fast Food,750.0,Nexus
23960,Salt - Indian Restaurant Bar & Grill, Fast Food,750.0,Forum Shantiniketan Mall
23961,Salt - Indian Restaurant Bar & Grill, Fast Food,750.0,VR Bengaluru
23962,Salt - Indian Restaurant Bar & Grill, Kebab,750.0,UB City
23963,Salt - Indian Restaurant Bar & Grill, Kebab,750.0,Nexus
23964,Salt - Indian Restaurant Bar & Grill, Kebab,750.0,Forum Shantiniketan Mall
23965,Salt - Indian Restaurant Bar & Grill, Kebab,750.0,VR Bengaluru
23966,Salt - Indian Restaurant Bar & Grill, Mughlai,750.0,UB City
23967,Salt - Indian Restaurant Bar & Grill, Mughlai,750.0,Nexus
23968,Salt - Indian Restaurant Bar & Grill, Mughlai,750.0,Forum Shantiniketan Mall
23969,Salt - Indian Restaurant Bar & Grill, Mughlai,750.0,VR Bengaluru
23970,Salt - Indian Restaurant Bar & Grill, Seafood,750.0,UB City
23971,Salt - Indian Restaurant Bar & Grill, Seafood,750.0,Nexus
23972,Salt - Indian Restaurant Bar & Grill, Seafood,750.0,Forum Shantiniketan Mall
23973,Salt - Indian Restaurant Bar & Grill, Seafood,750.0,VR Bengaluru
23974,Salt - Indian Restaurant Bar & Grill, South Indian,750.0,UB City
23975,Salt - Indian Restaurant Bar & Grill, South Indian,750.0,Nexus
23976,Salt - Indian Restaurant Bar & Grill, South Indian,750.0,Forum Shantiniketan Mall
23977,Salt - Indian Restaurant Bar & Grill, South Indian,750.0,VR Bengaluru
23978,Salt - Indian Restaurant Bar & Grill,North Indian,750.0,UB City
23979,Salt - Indian Restaurant Bar & Grill,North Indian,750.0,Nexus
23980,Salt - Indian Restaurant Bar & Grill,North Indian,750.0,Forum Shantiniketan Mall
23981,Salt - Indian Restaurant Bar & Grill,North Indian,750.0,VR Bengaluru
23982,Salt Mango Tree, Beverages,600.0,Indiranagar
23983,Salt Mango Tree, Biryani,600.0,Indiranagar
23984,Salt Mango Tree, Desserts,600.0,Indiranagar
23985,Salt Mango Tree, Seafood,600.0,Indiranagar
23986,Salt Mango Tree, South Indian,600.0,Indiranagar
23987,Salt Mango Tree,Kerala,600.0,Indiranagar
23988,Saltlake, Beverages,300.0,BTM
23989,Saltlake, Chinese,300.0,BTM
23990,Saltlake, Fast Food,300.0,BTM
23991,Saltlake, North Indian,300.0,BTM
23992,Saltlake, Pasta,300.0,BTM
23993,Saltlake, Pizza,300.0,BTM
23994,Saltlake,Bengali,300.0,BTM
23995,Samosa Adda, North Indian,75.0,BTM
23996,Samosa Adda, Tea,75.0,BTM
23997,Samosa Adda,Street Food,75.0,BTM
23998,Samosa Camp,Street Food,150.0,Bommanahalli
23999,Samosa Party, Beverages,100.0,Brookefield
24000,Samosa Party, Beverages,100.0,Whitefield
24001,Samosa Party, Beverages,100.0,Bellandur
24002,Samosa Party, Beverages,100.0,Bannerghatta Road
24003,Samosa Party, Beverages,100.0,Brigade Road
24004,Samosa Party, Beverages,100.0,Nexus
24005,Samosa Party, Beverages,100.0,Kalyan Nagar
24006,Samosa Party, Beverages,100.0,Old Airport Road
24007,Samosa Party, Beverages,100.0,Rajajinagar
24008,Samosa Party, Beverages,100.0,Indiranagar
24009,Samosa Party, Beverages,100.0,Electronic City
24010,Samosa Party, Beverages,100.0,Koramangala 5th Block
24011,Samosa Party, Beverages,100.0,JP Nagar
24012,Samosa Party, Beverages,100.0,HSR
24013,Samosa Party, Tea,100.0,Brookefield
24014,Samosa Party, Tea,100.0,Whitefield
24015,Samosa Party, Tea,100.0,Bellandur
24016,Samosa Party, Tea,100.0,Bannerghatta Road
24017,Samosa Party, Tea,100.0,Brigade Road
24018,Samosa Party, Tea,100.0,Nexus
24019,Samosa Party, Tea,100.0,Kalyan Nagar
24020,Samosa Party, Tea,100.0,Old Airport Road
24021,Samosa Party, Tea,100.0,Rajajinagar
24022,Samosa Party, Tea,100.0,Indiranagar
24023,Samosa Party, Tea,100.0,Electronic City
24024,Samosa Party, Tea,100.0,Koramangala 5th Block
24025,Samosa Party, Tea,100.0,JP Nagar
24026,Samosa Party, Tea,100.0,HSR
24027,Samosa Party,Street Food,100.0,Brookefield
24028,Samosa Party,Street Food,100.0,Whitefield
24029,Samosa Party,Street Food,100.0,Bellandur
24030,Samosa Party,Street Food,100.0,Bannerghatta Road
24031,Samosa Party,Street Food,100.0,Brigade Road
24032,Samosa Party,Street Food,100.0,Nexus
24033,Samosa Party,Street Food,100.0,Kalyan Nagar
24034,Samosa Party,Street Food,100.0,Old Airport Road
24035,Samosa Party,Street Food,100.0,Rajajinagar
24036,Samosa Party,Street Food,100.0,Indiranagar
24037,Samosa Party,Street Food,100.0,Electronic City
24038,Samosa Party,Street Food,100.0,Koramangala 5th Block
24039,Samosa Party,Street Food,100.0,JP Nagar
24040,Samosa Party,Street Food,100.0,HSR
24041,Samosa Singh, Fast Food,200.0,Basaveshwara Nagar
24042,Samosa Singh, Fast Food,200.0,Banashankari
24043,Samosa Singh, Fast Food,200.0,Bommanahalli
24044,Samosa Singh, Fast Food,200.0,Bannerghatta Road
24045,Samosa Singh, Fast Food,200.0,KR Puram
24046,Samosa Singh, Fast Food,200.0,Kammanahalli
24047,Samosa Singh, Fast Food,200.0,Marathahalli
24048,Samosa Singh, Fast Food,200.0,JP Nagar
24049,Samosa Singh, Fast Food,200.0,Thippasandra
24050,Samosa Singh, Fast Food,200.0,New BEL Road
24051,Samosa Singh, Fast Food,200.0,Electronic City
24052,Samosa Singh, North Indian,200.0,Basaveshwara Nagar
24053,Samosa Singh, North Indian,200.0,Banashankari
24054,Samosa Singh, North Indian,200.0,Bommanahalli
24055,Samosa Singh, North Indian,200.0,Bannerghatta Road
24056,Samosa Singh, North Indian,200.0,KR Puram
24057,Samosa Singh, North Indian,200.0,Kammanahalli
24058,Samosa Singh, North Indian,200.0,Marathahalli
24059,Samosa Singh, North Indian,200.0,JP Nagar
24060,Samosa Singh, North Indian,200.0,Thippasandra
24061,Samosa Singh, North Indian,200.0,New BEL Road
24062,Samosa Singh, North Indian,200.0,Electronic City
24063,Samosa Singh, Tea,200.0,Basaveshwara Nagar
24064,Samosa Singh, Tea,200.0,Banashankari
24065,Samosa Singh, Tea,200.0,Bommanahalli
24066,Samosa Singh, Tea,200.0,Bannerghatta Road
24067,Samosa Singh, Tea,200.0,KR Puram
24068,Samosa Singh, Tea,200.0,Kammanahalli
24069,Samosa Singh, Tea,200.0,Marathahalli
24070,Samosa Singh, Tea,200.0,JP Nagar
24071,Samosa Singh, Tea,200.0,Thippasandra
24072,Samosa Singh, Tea,200.0,New BEL Road
24073,Samosa Singh, Tea,200.0,Electronic City
24074,Samosa Singh,Street Food,200.0,Basaveshwara Nagar
24075,Samosa Singh,Street Food,200.0,Banashankari
24076,Samosa Singh,Street Food,200.0,Bommanahalli
24077,Samosa Singh,Street Food,200.0,Bannerghatta Road
24078,Samosa Singh,Street Food,200.0,KR Puram
24079,Samosa Singh,Street Food,200.0,Kammanahalli
24080,Samosa Singh,Street Food,200.0,Marathahalli
24081,Samosa Singh,Street Food,200.0,JP Nagar
24082,Samosa Singh,Street Food,200.0,Thippasandra
24083,Samosa Singh,Street Food,200.0,New BEL Road
24084,Samosa Singh,Street Food,200.0,Electronic City
24085,Samovar, Chinese,300.0,Kammanahalli
24086,Samovar, South Indian,300.0,Kammanahalli
24087,Samovar,Kerala,300.0,Kammanahalli
24088,Sampradaya,Mithai,200.0,Rammurthy Nagar
24089,Sampradaya,Mithai,200.0,Kalyan Nagar
24090,Samprith Gowdru Mudde Hotel, Chinese,125.0,Rammurthy Nagar
24091,Samprith Gowdru Mudde Hotel,South Indian,125.0,Rammurthy Nagar
24092,Samruddi  Nonveg, Biryani,100.0,City Market
24093,Samruddi  Nonveg,South Indian,100.0,City Market
24094,Samrudh Veg, Chinese,100.0,Cunningham Road
24095,Samrudh Veg, Shake,100.0,Cunningham Road
24096,Samrudh Veg,South Indian,100.0,Cunningham Road
24097,Samskruthi Grand, Chinese,175.0,Jalahalli
24098,Samskruthi Grand, North Indian,175.0,Jalahalli
24099,Samskruthi Grand,South Indian,175.0,Jalahalli
24100,Sanadige - Goldfinch Hotel, Beverages,600.0,Goldfinch Hotel
24101,Sanadige - Goldfinch Hotel, Chinese,600.0,Goldfinch Hotel
24102,Sanadige - Goldfinch Hotel, Desserts,600.0,Goldfinch Hotel
24103,Sanadige - Goldfinch Hotel, Goan,600.0,Goldfinch Hotel
24104,Sanadige - Goldfinch Hotel, Mangalorean,600.0,Goldfinch Hotel
24105,Sanadige - Goldfinch Hotel, North Indian,600.0,Goldfinch Hotel
24106,Sanadige - Goldfinch Hotel, South Indian,600.0,Goldfinch Hotel
24107,Sanadige - Goldfinch Hotel,Seafood,600.0,Goldfinch Hotel
24108,Sanatani,Bengali,100.0,Marathahalli
24109,Sanchez, Beverages,1100.0,UB City
24110,Sanchez, Tex-Mex,1100.0,UB City
24111,Sanchez,Mexican,1100.0,UB City
24112,Sanchez Taqueria & Cantina, Beverages,700.0,Indiranagar
24113,Sanchez Taqueria & Cantina, Tex-Mex,700.0,Indiranagar
24114,Sanchez Taqueria & Cantina,Mexican,700.0,Indiranagar
24115,Sandos 'n Grills, Beverages,250.0,Kalyan Nagar
24116,Sandos 'n Grills, Beverages,250.0,Bannerghatta Road
24117,Sandos 'n Grills, Burger,250.0,Kalyan Nagar
24118,Sandos 'n Grills, Burger,250.0,Bannerghatta Road
24119,Sandos 'n Grills, Desserts,250.0,Kalyan Nagar
24120,Sandos 'n Grills, Desserts,250.0,Bannerghatta Road
24121,Sandos 'n Grills, Fast Food,250.0,Kalyan Nagar
24122,Sandos 'n Grills, Fast Food,250.0,Bannerghatta Road
24123,Sandos 'n Grills, Pasta,250.0,Kalyan Nagar
24124,Sandos 'n Grills, Pasta,250.0,Bannerghatta Road
24125,Sandos 'n Grills, Salad,250.0,Kalyan Nagar
24126,Sandos 'n Grills, Salad,250.0,Bannerghatta Road
24127,Sandos 'n Grills, Sandwich,250.0,Kalyan Nagar
24128,Sandos 'n Grills, Sandwich,250.0,Bannerghatta Road
24129,Sandos 'n Grills,Continental,250.0,Kalyan Nagar
24130,Sandos 'n Grills,Continental,250.0,Bannerghatta Road
24131,Sandos N Grills, Beverages,250.0,Sanjay Nagar
24132,Sandos N Grills, Burger,250.0,Sanjay Nagar
24133,Sandos N Grills, Desserts,250.0,Sanjay Nagar
24134,Sandos N Grills, Fast Food,250.0,Sanjay Nagar
24135,Sandos N Grills, Pasta,250.0,Sanjay Nagar
24136,Sandos N Grills, Salad,250.0,Sanjay Nagar
24137,Sandos N Grills, Sandwich,250.0,Sanjay Nagar
24138,Sandos N Grills,Continental,250.0,Sanjay Nagar
24139,Sandwich 2 Poha, Beverages,150.0,Brookefield
24140,Sandwich 2 Poha,Sandwich,150.0,Brookefield
24141,Sandwich Binge, Beverages,150.0,Sarjapur Road
24142,Sandwich Binge, Beverages,150.0,KR Puram
24143,Sandwich Binge, Fast Food,150.0,Sarjapur Road
24144,Sandwich Binge, Fast Food,150.0,KR Puram
24145,Sandwich Binge, Sichuan,150.0,Sarjapur Road
24146,Sandwich Binge, Sichuan,150.0,KR Puram
24147,Sandwich Binge,Sandwich,150.0,Sarjapur Road
24148,Sandwich Binge,Sandwich,150.0,KR Puram
24149,Sandwich Guru, Beverages,100.0,HSR
24150,Sandwich Guru, Beverages,100.0,Bannerghatta Road
24151,Sandwich Guru, Beverages,100.0,Electronic City
24152,Sandwich Guru, Beverages,100.0,Basavanagudi
24153,Sandwich Guru, Beverages,100.0,Jayanagar
24154,Sandwich Guru, Fast Food,100.0,HSR
24155,Sandwich Guru, Fast Food,100.0,Bannerghatta Road
24156,Sandwich Guru, Fast Food,100.0,Electronic City
24157,Sandwich Guru, Fast Food,100.0,Basavanagudi
24158,Sandwich Guru, Fast Food,100.0,Jayanagar
24159,Sandwich Guru, Ice Cream,100.0,HSR
24160,Sandwich Guru, Ice Cream,100.0,Bannerghatta Road
24161,Sandwich Guru, Ice Cream,100.0,Electronic City
24162,Sandwich Guru, Ice Cream,100.0,Basavanagudi
24163,Sandwich Guru, Ice Cream,100.0,Jayanagar
24164,Sandwich Guru, Juices,100.0,HSR
24165,Sandwich Guru, Juices,100.0,Bannerghatta Road
24166,Sandwich Guru, Juices,100.0,Electronic City
24167,Sandwich Guru, Juices,100.0,Basavanagudi
24168,Sandwich Guru, Juices,100.0,Jayanagar
24169,Sandwich Guru, Sandwich,100.0,HSR
24170,Sandwich Guru, Sandwich,100.0,Bannerghatta Road
24171,Sandwich Guru, Sandwich,100.0,Electronic City
24172,Sandwich Guru, Sandwich,100.0,Basavanagudi
24173,Sandwich Guru, Sandwich,100.0,Jayanagar
24174,Sandwich Guru, Shake,100.0,HSR
24175,Sandwich Guru, Shake,100.0,Bannerghatta Road
24176,Sandwich Guru, Shake,100.0,Electronic City
24177,Sandwich Guru, Shake,100.0,Basavanagudi
24178,Sandwich Guru, Shake,100.0,Jayanagar
24179,Sandwich Guru,Fast Food,100.0,HSR
24180,Sandwich Guru,Fast Food,100.0,Bannerghatta Road
24181,Sandwich Guru,Fast Food,100.0,Electronic City
24182,Sandwich Guru,Fast Food,100.0,Basavanagudi
24183,Sandwich Guru,Fast Food,100.0,Jayanagar
24184,Sandwich Guru,Sandwich,100.0,HSR
24185,Sandwich Guru,Sandwich,100.0,Bannerghatta Road
24186,Sandwich Guru,Sandwich,100.0,Electronic City
24187,Sandwich Guru,Sandwich,100.0,Basavanagudi
24188,Sandwich Guru,Sandwich,100.0,Jayanagar
24189,Sandwich Junction, Burger,150.0,Marathahalli
24190,Sandwich Junction, Burger,150.0,Electronic City
24191,Sandwich Junction, Fast Food,150.0,Marathahalli
24192,Sandwich Junction, Fast Food,150.0,Electronic City
24193,Sandwich Junction, Ice Cream,150.0,Marathahalli
24194,Sandwich Junction, Ice Cream,150.0,Electronic City
24195,Sandwich Junction, Momos,150.0,Marathahalli
24196,Sandwich Junction, Momos,150.0,Electronic City
24197,Sandwich Junction, Wraps,150.0,Marathahalli
24198,Sandwich Junction, Wraps,150.0,Electronic City
24199,Sandwich Junction,Sandwich,150.0,Marathahalli
24200,Sandwich Junction,Sandwich,150.0,Electronic City
24201,Sandwich Spot 'N' Juicy, Beverages,125.0,Electronic City
24202,Sandwich Spot 'N' Juicy, Chinese,125.0,Electronic City
24203,Sandwich Spot 'N' Juicy, Desserts,125.0,Electronic City
24204,Sandwich Spot 'N' Juicy, Fast Food,125.0,Electronic City
24205,Sandwich Spot 'N' Juicy, Ice Cream,125.0,Electronic City
24206,Sandwich Spot 'N' Juicy, Juices,125.0,Electronic City
24207,Sandwich Spot 'N' Juicy, Shake,125.0,Electronic City
