,restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
4182,205,Narmada Chain of Restaurants,0.0,"Andhra, Hyderabadi, Biryani, North Indian, Chinese, Beverages",0,Frazer Town,77.6130165,12.996845,https://www.zomato.com/bangalore/narmada-chain-of-restaurants-frazer-town-bangalore/order,400
4183,2533,With Love From Home,3.6,"Bengali, North Indian, South Indian, Andhra, Chettinad, Mughlai, Shake",4463,Brookefield,77.7168891,12.9668213,https://www.zomato.com/bangalore/with-love-from-home-2-brookefield-bangalore/order,150
4184,2534,Mom's Pot Family Restaurant,3.7,"Fast Food, Street Food, Chinese, South Indian, North Indian, Biryani",359,Bommasandra,77.6916113,12.8162443,https://www.zomato.com/bangalore/moms-pot-family-restaurant-bommasandra-bangalore/order,150
4185,2535,Joe's Burgers and Shakes,3.4,"Burger, Fast Food, Beverages, Ice Cream",523,Koramangala 8th Block,77.617338,12.9408685,https://www.zomato.com/bangalore/joes-burgers-and-shakes-koramangala-8th-block-bangalore/order,150
4186,517,Tibb's Frankie,3.6,Rolls,1,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/tibbs-frankie-whitefield-bangalore/order,150
4187,2536,@Adukkala,4.0,"Seafood, Kerala, Biryani",2477,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/@adukkala-whitefield-bangalore/order,150
4188,2537,Divine Desserts,0.0,"Bakery, Street Food",0,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/divine-desserts-marathahalli-bangalore/order,250
4189,2538,Oru Vadakkan Cafe,4.0,"Kerala, South Indian, Biryani, Seafood, Beverages",2880,Koramangala 5th Block,77.6189768,12.9348429,https://www.zomato.com/bangalore/oru-vadakkan-cafe-koramangala-5th-block-bangalore/order,150
4190,2539,Buffalo Wild Wings,3.5,"American, Mexican, Healthy Food, Finger Food, Fast Food, Desserts",386,Phoenix Marketcity Bangalore,77.6189768,12.9348429,https://www.zomato.com/bangalore/buffalo-wild-wings-whitefield-bangalore/order,800
4191,388,NOTO - Healthy Ice Cream,4.4,"Ice Cream, Mithai, Desserts",254,New BEL Road,77.564105,13.0393922,https://www.zomato.com/bangalore/noto-healthy-ice-cream-new-bel-road-bangalore/order,100
4192,617,Sweet Truth - Cake and Desserts,4.0,"Desserts, Bakery",640,Sahakara Nagar,77.58006135,13.0621474,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-sahakara-nagar-bangalore/order,200
4193,651,Bowl Soul,3.3,"Fast Food, Beverages",13,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/bowl-soul-indiranagar-bangalore/order,300
4194,2540,A1 Karnataka Chicken Dum Biryani & Kabab Center,3.2,Biryani,49,Bommanahalli,77.6239038,12.9089453,https://www.zomato.com/bangalore/a1-karnataka-chicken-dum-biryani-kabab-center-bommanahalli-bangalore/order,125
4195,1086,Cream Stone Ice Cream,4.0,"Ice Cream, Desserts, Beverages, Shake",906,Frazer Town,77.6130165,12.996845,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,150
4196,2541,Davanagere Benne Dose,4.1,South Indian,373,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/davanagere-benne-dose-2-jayanagar-bangalore/order,100
4197,1798,Upahara Darshini,4.1,"South Indian, North Indian, Fast Food, Street Food, Ice Cream, Beverages, Chinese",8728,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/upahara-darshini-jayanagar/order,200
4198,755,The Chaat Cult,3.4,"Street Food, North Indian, Desserts",16,Jakkur,77.6068938,13.0784743,https://www.zomato.com/bangalore/the-chaat-cult-jakkur-bangalore/order,100
4199,2542,House Of Vadapav,4.1,"Burger, Fast Food, Street Food, Sichuan",336,Kanakapura Road,77.5449181,12.8773096,https://www.zomato.com/bangalore/house-of-vadapav-kanakapura-road-bangalore/order,100
4200,2541,Davanagere Benne Dose,3.9,South Indian,7835,HSR,77.6398674,12.9092342,https://www.zomato.com/bangalore/davanagere-benne-dose-hsr-bangalore/order,75
4201,375,MOJO Pizza - 2X Toppings,4.3,"Pizza, Fast Food, Desserts, Beverages",16100,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-btm-bangalore/order,250
4202,2543,Raj Restaurant,4.0,"Andhra, Biryani",63,Majestic,77.5728757,12.9757079,https://www.zomato.com/bangalore/raj-restaurant-majestic-bangalore/order,300
4203,2250,Pathaan Sir,3.9,"Rolls, Chinese, Momos",27700,BTM,77.60456543,12.91127585,https://www.zomato.com/bangalore/pathaan-sir-btm/order,150
4204,287,Tandoori Taal,4.0,"North Indian, Seafood, Desserts",632,Prestige Trade Tower,77.60456543,12.91127585,https://www.zomato.com/bangalore/tandoori-taal-race-course-road-bangalore/order,400
4205,564,Peppy Parathas & Rolls By Chai Point,3.8,"Fast Food, North Indian, Rolls, Healthy Food",11,Yeshwantpur,77.5529215,13.02383,https://www.zomato.com/bangalore/peppy-parathas-rolls-by-chai-point-yeshwantpur-bangalore/order,200
4206,388,NOTO - Healthy Ice Cream,4.1,"Ice Cream, Mithai, Desserts",285,Ejipura,77.6269144,12.945245,https://www.zomato.com/bangalore/noto-healthy-ice-cream-ejipura-bangalore/order,100
4207,375,MOJO Pizza - 2X Toppings,4.4,"Pizza, Fast Food, Desserts, Beverages",9105,Indiranagar,77.6404672,12.9732913,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-indiranagar-bangalore/order,250
4208,173,The Baker's Dozen,4.0,"Bakery, Desserts",55,Vasanth Nagar,77.58516878,12.98872125,https://www.zomato.com/bangalore/the-bakers-dozen-vasanth-nagar-bangalore/order,150
4209,2544,A1 Fresh Juice Bar,3.3,"Beverages, Juices, Shake, Ice Cream",50,Marathahalli,77.6984163,12.9552572,https://www.zomato.com/bangalore/a1-fresh-juice-bar-marathahalli-bangalore/order,50
4210,2394,Burger Friendz,4.2,"Burger, Fast Food",117,JP Nagar,77.5782713,12.9072515,https://www.zomato.com/bangalore/burger-friendz-jp-nagar-bangalore/order,150
4211,1560,Dum Safar Biryani,4.3,"Biryani, Kebab, North Indian, BBQ, Desserts, Beverages",77,Sarjapur Road,77.6653284,12.920441,https://www.zomato.com/bangalore/dum-safar-biryani-sarjapur-road-bangalore/order,200
4212,431,Corner House Ice Creams,4.3,"Ice Cream, Desserts, Shake",164,Jayanagar,77.5824229,12.9292731,https://www.zomato.com/bangalore/corner-house-ice-creams-1-jayanagar-bangalore/order,150
4213,2545,Wingsta,0.0,"Fast Food, American",20,Hebbal,77.5919,13.0382184,https://www.zomato.com/bangalore/wingsta-hebbal-bangalore/order,200
4214,2546,Desi Chinese Kitchen,4.2,"Chinese, Asian, Sichuan",8790,Thippasandra,77.6509982,12.973936,https://www.zomato.com/bangalore/desi-chinese-kitchen-thippasandra-bangalore/order,250
4215,2547,Neeta's Kitchen,3.4,"North Indian, Chinese",170,Domlur,77.6381958,12.9624669,https://www.zomato.com/bangalore/neetas-kitchen-domlur-bangalore/order,100
4216,2548,Bhagini Kitchen,0.0,"Andhra, Chinese, Mughlai, North Indian",14,Whitefield,77.7497448,12.9696365,https://www.zomato.com/bangalore/bhagini-kitchen-whitefield-bangalore/order,250
4217,727,Kolkata Famous Kati Rolls,4.3,Rolls,1477,Nagarbhavi,77.51126721,12.95961755,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-1-nagarbhavi-bangalore/order,100
4218,654,Ice Corner,3.7,"Desserts, Ice Cream, Beverages, Shake",2853,Kalyan Nagar,77.6403368,13.0221416,https://www.zomato.com/bangalore/ice-corner-kalyan-nagar-bangalore/order,100
